key,value,year,category,latitude,longitude,country
The Hill,1,2022,loc,38.8890009,-77.0002537,United States
Ed-Dabaa,1,2022,loc,36.1173764,37.1340998,Syria
Mpumalanga,3,2022,loc,-26.276849,30.1500153,South Africa
lac Turkana,1,2022,loc,3.52589445,36.07429489758651,Kenya
Garissa,1,2022,loc,-0.52363325,40.35640534962073,Kenya
Kurde,1,2022,loc,48.8719188,2.3517849,France
République islamique,4,2022,loc,32.6475314,54.5643516,Iran
AAX,1,2022,loc,-19.563132000000003,-46.96040575380038,Brazil
Bourse,2,2022,loc,48.8686539,2.3414383,France
musée de Paris,1,2022,loc,48.85991785,2.326584937223036,France
Trocadéro,1,2022,loc,48.863045,2.2871938,France
musée Pitt Rivers,1,2022,loc,51.75875945,-1.2550636261836865,United Kingdom
British Muséum,1,2022,loc,51.51929365,-0.1280177217849472,United Kingdom
Agou,1,2022,loc,5.982888,-3.943933,Côte d'Ivoire
Japon,3,2022,loc,36.5748441,139.2394179,Japan
Missouri,1,2022,loc,38.7604815,-92.5617875,United States
Ryad,1,2022,loc,48.8122584,2.3007075,France
Java,2,2022,loc,-6.71150765,110.63371366935613,Indonesia
Java Est,1,2022,loc,-21.9389032,-48.3777419,Brazil
Maghrébins,1,2022,loc,31.7748268,35.2341728,Israel
FranceLe,1,2022,loc,-11.307523801992918,-41.83771828866013,Brazil
Lambaréné,2,2022,loc,-0.6942603,10.2236482,Gabon
Belmarsh,1,2022,loc,51.49570335,0.0930879506783063,United Kingdom
Pyramides de Guizeh,1,2022,loc,29.86087435,31.19103921115072,Egypt
Louxor,1,2022,loc,25.702096,32.647186,Egypt
Guizeh,1,2022,loc,29.86087435,31.19103921115072,Egypt
Chryse,2,2022,loc,39.2885749,22.8573916,Greece
Togliatti,1,2022,loc,53.5149884,49.4073316,Russia
Jénine,2,2022,loc,32.4618837,35.297566,Palestinian Territory
Cisjordanie,4,2022,loc,32.0254688,35.2888075,Palestinian Territory
Naplouse,1,2022,loc,32.2205316,35.2569374,Palestinian Territory
Rafah,1,2022,loc,31.2752047,34.2558269,Palestinian Territory
Accra,10,2022,loc,5.5571096,-0.2012376,Ghana
Pygmées,1,2022,loc,43.3589408,-3.8305915776200887,Spain
Congo-Kinshasa,1,2022,loc,-2.9814344,23.8222636,Democratic Republic of the Congo
Ath,2,2022,loc,39.355589,-82.0610404,United States
Wallonie,2,2022,loc,50.15454005,5.399359762971196,Belgium
Black,1,2022,loc,31.0093468,-85.7443772,United States
Alost,1,2022,loc,50.9383226,4.0392147,Belgium
Amsterdam,5,2022,loc,52.3730796,4.8924534,Netherlands
Gaya,1,2022,loc,24.67938895,85.01158329654393,India
Sahara algérien,1,2022,loc,22.25,9.8,Algeria
Moselle,2,2022,loc,49.0207259,6.538035170357949,France
Handled,1,2022,loc,40.0091772,-75.1939044,United States
Covid,2,2022,loc,51.4999572,-0.1200594,United Kingdom
Taibbi,1,2022,loc,37.2811607,14.083382,Italy
Mölndal,1,2022,loc,57.6564918,12.0153085,Sweden
Bucarest,4,2022,loc,44.4361414,26.1027202,Romania
Dublin,1,2022,loc,53.3493795,-6.2605593,Ireland
Affaires,1,2022,loc,25.0387502,121.51631520197436,Taiwan
Persuadé,1,2022,loc,43.2618089,-2.9254092,Spain
Lorient,1,2022,loc,47.7477336,-3.3660907,France
Cameroun-Brésil,1,2022,loc,9.5235324,-13.6965078,Guinea
zoo de Taronga,1,2022,loc,-33.8422507,151.24077832034266,Australia
Sydney,2,2022,loc,-33.8698439,151.2082848,Australia
Vienne,7,2022,loc,48.2083537,16.3725042,Austria
Mitte,1,2022,loc,52.517012,13.3888222,Germany
Nachtigal Platz,1,2022,loc,52.59904600710869,11.865169177689186,Germany
Afrique du sud-ouest,1,2022,loc,-15.80752915,-47.87384817034305,Brazil
Commerçant,1,2022,loc,43.508859,0.4366065,France
Brême,1,2022,loc,53.0758196,8.8071646,Germany
Mukono,1,2022,loc,-0.0523244999999999,32.7262557476065,Uganda
Kampala,5,2022,loc,0.3177137,32.5813539,Uganda
Gare française,1,2022,loc,52.5864128,13.290249846816764,Germany
OSC,2,2022,loc,44.4570343,-83.3751326756225,United States
Venise du nord,1,2022,loc,50.37187,3.470886733063053,France
Erevan,5,2022,loc,40.1777112,44.5126233,Armenia
Helsinki,7,2022,loc,60.1674881,24.9427473,Finland
Amériques,2,2022,loc,43.6472091,0.5876155,France
Caraïbes,3,2022,loc,15.0000001,-75.0000001,Caribbean Sea
OFII,1,2022,loc,48.8267848,2.372575,France
Maine,1,2022,loc,45.709097,-68.8590201,United States
Atlantique Nord,2,2022,loc,40.0,-40.0,North Atlantic Ocean
Deraa,2,2022,loc,32.6227776,36.1067639,Syria
Jasim,3,2022,loc,32.9909125,36.0608068,Syria
place de la Nation,1,2022,loc,48.84837495,2.395870461004627,France
États-Unis,2,2022,loc,39.7837304,-100.445882,United States
Zhuhai,1,2022,loc,22.273734,113.5721327,China
Zhuhai Airshow,1,2022,loc,22.02093755,113.382454918371,China
Krasnogorovka - Donetsk,1,2022,loc,48.01068,37.50449,Ukraine
Kirovski,1,2022,loc,51.0124234,81.5014986,Russia
Yakovlevka,1,2022,loc,54.297798,55.548573,Russia
Gorlovka,1,2022,loc,48.3058686,38.0027664,Ukraine
Krab,1,2022,loc,50.815583,14.236638,Czechia
État de Moscou,3,2022,loc,55.70229715,37.53179772747929,Russia
SARB,1,2022,loc,14.03986,44.381858,Yemen
Melilla,2,2022,loc,35.2918698,-2.9409026,Spain
El Faro,2,2022,loc,-33.9550658,-58.3512641,Uruguay
Auschwitz,1,2022,loc,50.0336707,19.260079835793636,Poland
Parler,1,2022,loc,33.4934965,-80.5103648,United States
Las Vegas,1,2022,loc,36.1672559,-115.148516,United States
Times Square,2,2022,loc,40.75701215,-73.98597092538824,United States
Mus,1,2022,loc,43.741,4.20191,France
Manhattan,4,2022,loc,40.7896239,-73.9598939,United States
Orlando,2,2022,loc,28.5421109,-81.3790304,United States
Москву,1,2022,loc,55.9436298,37.19645094840708,Russia
сантиметров,1,2022,loc,43.523332047551584,39.89271252274303,Russia
place Rouge,1,2022,loc,55.7535924,37.62148945731688,Russia
Vnukovo,1,2022,loc,55.611698,37.300255,Russia
Domodedovo,1,2022,loc,55.4368213,37.7680693,Russia
Sheremetyevo,1,2022,loc,55.9870717,37.4939221,Russia
Corse,3,2022,loc,42.18808965,9.068413771427696,France
Bordeaux,3,2022,loc,44.841225,-0.5800364,France
San Diego,3,2022,loc,32.7174202,-117.162772,United States
Sportsville,1,2022,loc,51.2197961,4.403665,Belgium
Munster,1,2022,loc,51.9625101,7.6251879,Germany
Basse-Saxe,1,2022,loc,52.8398531,9.075962,Germany
KwaZulu-Natal,3,2022,loc,-28.503833,30.8875009,South Africa
Bay of Plenty,1,2022,loc,-37.9503756,176.93828736155422,New Zealand
Gazelle,2,2022,loc,41.5205162,-122.52092313735604,United States
Pyongan du Nord,1,2022,loc,40.0642847,125.2356222,North Korea
développement,1,2022,loc,48.86167375,2.2692356597225416,France
Fédération de Russie,3,2022,loc,64.6863136,97.7453061,Russia
Mbire,2,2022,loc,-16.168804450000003,30.5362722709378,Zimbabwe
Gonarezhou,1,2022,loc,-21.8573456,32.158333690127805,Mozambique
pierre de Rosette,2,2022,loc,43.62672309600869,3.8431979029853753,France
British Museum,7,2022,loc,51.51929365,-0.1280177217849472,United Kingdom
Charm El-Cheikh,4,2022,loc,27.8644422,34.295447,Egypt
Germany,1,2022,loc,51.1638175,10.4478313,Germany
Royaume du Bénin,1,2022,loc,6.4717652,2.6339694362375563,Benin
Publio,1,2022,loc,35.89233415,14.504691691048082,Malta
République Islamique de Mauritanie,1,2022,loc,20.2540382,-9.2399263,Mauritania
Commissaire,1,2022,loc,48.405973,2.701427310681459,France
Nouakchout,1,2022,loc,33.586982092479246,-7.613596500875164,Morocco
Zone de libre,1,2022,loc,18.4829839,-88.3939481,Belize
Uruguay,8,2022,loc,-32.8755548,-56.0201525,Uruguay
Lendu,3,2022,loc,2.356102,102.1704023,Malaysia
Codeco,4,2022,loc,48.5903528,7.6882728,France
Lomé,2,2022,loc,6.130419,1.215829,Togo
Tombouctou,5,2022,loc,16.7719091,-3.0087272,Mali
Fama,1,2022,loc,-21.4090398,-45.8322579,Brazil
Lusail,1,2022,loc,25.4228888,51.5197163,Qatar
Face,2,2022,loc,-38.94178955,-67.97000678325344,Argentina
USA-Afrique,1,2022,loc,38.9200111,-77.06063803350443,United States
Outre-Atlantique,4,2022,loc,47.6528931,-1.3116941,France
aéroport de Las Vegas,1,2022,loc,36.0861034,-115.1611197919236,United States
Afrique-États-Unis,2,2022,loc,38.9200111,-77.06063803350443,United States
lac Édouard,2,2022,loc,47.658913,-72.27356,Canada
Univers,3,2022,loc,52.1970937,20.977775,Poland
département Afrique,4,2022,loc,14.6825139,-17.444977926954593,Senegal
Afrique-UE,1,2022,loc,11.1592116,-4.286415396745866,Burkina Faso
Fort Worth,1,2022,loc,32.753177,-97.3327459,United States
cedi,2,2022,loc,35.3100537,106.603154,China
Policy Center for the New South,1,2022,loc,33.978565,-6.7292115,Morocco
BAM,2,2022,loc,29.1059864,58.3565663,Iran
France-Maroc,2,2022,loc,48.2469343,-1.9953749,France
Souef,1,2022,loc,48.3237352,0.5956746,France
Africains,2,2022,loc,43.301009,5.3681139,France
Washington-,1,2022,loc,38.8950368,-77.0365427,United States
aéroport de Bangui,1,2022,loc,4.395921700000001,18.523326128690798,Central African Republic
Almandin,1,2022,loc,48.8017001,9.7959551,Germany
Boali,2,2022,loc,4.8089514,18.1140203,Central African Republic
Vieux,2,2022,loc,49.1103474,-0.4324201,France
Mathebula,1,2022,loc,-23.925141544844845,31.64228019824017,South Africa
Sud-africains,2,2022,loc,2.9525117,9.9247395,Cameroon
district Petrovsky,1,2022,loc,55.228981,61.615829,Russia
Stade Al-Bayt,1,2022,loc,25.6521339,51.48780547314576,Qatar
Lyon,5,2022,loc,45.7578137,4.8320114,France
Marseille,4,2022,loc,43.2961743,5.3699525,France
XVIIe arrondissement,1,2022,loc,48.8869265,2.3065472,France
Hérault,4,2022,loc,43.591422,3.3553309364095925,France
Lens,2,2022,loc,50.4291723,2.8319805,France
Midi Libre,1,2022,loc,43.6096115,3.8751858,France
place Bellecour,1,2022,loc,45.7575158,4.831995239159291,France
Annecy,3,2022,loc,45.8992348,6.1288847,France
Haute-Savoie,1,2022,loc,46.06904065,6.344532137164,France
Avignon,1,2022,loc,43.9492493,4.8059012,France
cathédrale de Transfiguration,1,2022,loc,45.8126219,15.974102515866466,Croatia
fleuve Congo,1,2022,loc,-4.15092615,15.519469851526903,Democratic Republic of the Congo
Matadi,3,2022,loc,-5.8256559,13.4609047,Democratic Republic of the Congo
Mont-Ngafula,2,2022,loc,-4.49499265,15.26772664040692,Democratic Republic of the Congo
Al-Khor,1,2022,loc,25.6837333,51.5031212,Qatar
Stade de France,2,2022,loc,48.92447255,2.3601325226927248,France
avenue des Champs-Élysées,1,2022,loc,48.86614866335567,2.31900834175702,France
Pristina,14,2022,loc,42.6638771,21.1640849,Kosovo
Kosovska Mitrovica,1,2022,loc,42.8790424,20.8657862,Kosovo
Kosovo online,1,2022,loc,42.6479595,21.1580343,Kosovo
Afrique occidentale,3,2022,loc,3.90023645,11.511767489037116,Cameroon
République du Congo,7,2022,loc,-0.7264327,15.6419155,Congo-Brazzaville
Libéria,6,2022,loc,5.7499721,-9.3658524,Liberia
Mondial,1,2022,loc,47.0619275,22.3958898,Romania
El Tactico,1,2022,loc,10.0362117,-67.4834765,Venezuela
Houston,2,2022,loc,29.7589382,-95.3676974,United States
lac Tchad,8,2022,loc,13.02085805,14.580180631435825,Chad
Bosnie-Herzégovine,3,2022,loc,44.3053476,17.5961467,Bosnia and Herzegovina
Nigeria,2,2022,loc,9.6000359,7.9999721,Nigeria
Maroc-France,1,2022,loc,48.2469343,-1.9953749,France
Strasbourg,3,2022,loc,48.584614,7.7507127,France
Lille-Roubaix-Tourcoing,1,2022,loc,50.70083358984304,3.1732960331835423,France
Nantes,3,2022,loc,47.2186371,-1.5541362,France
Réseau Tan,1,2022,loc,43.18284905,-0.6241231318696127,France
Olympique de Marseille,2,2022,loc,43.26616895,5.372080323124822,France
Cour de cassation,5,2022,loc,33.9553892,-6.871076360572209,Morocco
Aix-en-Provence,4,2022,loc,43.5298424,5.4474738,France
Seyne-sur-Mer,1,2022,loc,43.1007714,5.8788948,France
Var,2,2022,loc,43.4173551,6.266463671939201,France
Rotterdam,6,2022,loc,51.9244424,4.47775,Netherlands
Utrecht,2,2022,loc,52.0907006,5.1215634,Netherlands
Défense du Mali,1,2022,loc,12.6274847,-8.0164675,Mali
Moncif,1,2022,loc,34.0383167,-4.999223,Morocco
Maroc,1,2022,loc,28.3347722,-10.371337908392649,Morocco
océan Atlantique,5,2022,loc,13.581921,-38.320312,Atlantic Ocean
Tel Sheva,1,2022,loc,31.2456487,34.8577683,Israel
Jérusalem-Est,1,2022,loc,49.092073,6.1621733,France
Champs-Elysées,2,2022,loc,48.8707573,2.3053312,France
Haute,1,2022,loc,48.342338,5.6495335,France
Funa,1,2022,loc,-4.32382677932289,15.340823971583402,Democratic Republic of the Congo
Limete,1,2022,loc,-4.35434675,15.346685373651804,Democratic Republic of the Congo
Kasa Vubu,1,2022,loc,-4.341715,15.304017356925804,Democratic Republic of the Congo
Ngiri-Ngiri,1,2022,loc,-4.35698575,15.29868287461928,Democratic Republic of the Congo
Barumbu,1,2022,loc,-4.3190075,15.32569336300298,Democratic Republic of the Congo
FAN,1,2022,loc,22.4921355,114.13860862364318,China
Gendarmerie,1,2022,loc,36.7963502,2.9981435,Algeria
Al-Qaïda,1,2022,loc,3.73872,96.8327954,Indonesia
Elysée,4,2022,loc,48.8737284,2.3103932,France
Alhamdoulilah,1,2022,loc,16.002382,-16.4881016,Senegal
Liban,14,2022,loc,33.8750629,35.843409,Lebanon
Beyrouth,3,2022,loc,33.88922645,35.50255852895232,Lebanon
Europe-Afrique,1,2022,loc,45.41003374680727,-1.152985145474665,France
Franco-Marocains,1,2022,loc,47.5707175,6.7675035,France
France-Maroc,1,2022,loc,48.2469343,-1.9953749,France
Marrakech,4,2022,loc,31.6258257,-7.9891608,Morocco
Fès,1,2022,loc,34.0346534,-5.0161926,Morocco
Fréjus,1,2022,loc,43.4330308,6.7360182,France
Centrale nucléaire,1,2022,loc,37.4227348,141.02693042556942,Japan
Valdaï,2,2022,loc,57.9791414,33.2537994,Russia
Kadhafi,1,2022,loc,-20.1589033,57.51138843552235,Mauritius
Arabie Saoudite,3,2022,loc,25.6242618,42.3528328,Saudi Arabia
Koweït,4,2022,loc,29.3796532,47.9734174,Kuwait
Bahreïn,4,2022,loc,26.1551249,50.5344606,Bahrain
Cher,1,2022,loc,47.0248824,2.5753333606655704,France
Canada Canada,2,2022,loc,61.0666922,-107.991707,Canada
hôtel des,1,2022,loc,48.8529453,2.4006573,France
West Bay,1,2022,loc,50.7113313,-2.761289,United Kingdom
Afrique-Russie,1,2022,loc,55.758955,37.5943635,Russia
République fédérale du Nigeria,1,2022,loc,-8.8109501,13.2464042,Angola
Trésor,1,2022,loc,43.6238524,0.1805813,France
LIG,2,2022,loc,44.4777617,8.7026296,Italy
Maison Blanche,6,2022,loc,38.8976997,-77.03655315,United States
comté de Kajiado,1,2022,loc,-2.12171705,36.78625503675998,Kenya
Nation,4,2022,loc,48.847611,2.3955668,France
Makindu,2,2022,loc,-2.280636,37.81954,Kenya
Kegogi,1,2022,loc,-0.5489299,34.8438698,Kenya
Keroka,1,2022,loc,-0.7781996,34.9472145,Kenya
Kilgoris,1,2022,loc,-1.008391,34.88001,Kenya
Kisii Nairobi,1,2022,loc,-1.3381506,36.77208875,Kenya
Tambov,2,2022,loc,52.7216164,41.4523988,Russia
Rasskazovo,1,2022,loc,52.658699,41.879002,Russia
Fayoum,4,2022,loc,29.340737,30.620104467964623,Egypt
Gerza,1,2022,loc,29.43341867010533,31.19153351099576,Egypt
Ancien empire,1,2022,loc,46.8142725,-71.2074214,Canada
Crocodilopolis,1,2022,loc,29.3074076,30.8399651,Egypt
Stade Nyayo,2,2022,loc,-1.30412095,36.824668953331496,Kenya
Anhui,1,2022,loc,32.0,117.0,China
Chine-Afrique,1,2022,loc,39.94054115,116.45184702483344,China
Mayence,1,2022,loc,49.9995205,8.2736253,Germany
aéroport de Munich,1,2022,loc,48.3539625,11.778592469106236,Germany
aéroport de Brandebourg,1,2022,loc,52.3664935,13.488038876885105,Germany
AIGLE,1,2022,loc,46.3179006,6.9688929,Switzerland
Cincu,2,2022,loc,45.9155675,24.8029659,Romania
Benishangul-Gumuz,1,2022,loc,10.3778251,35.5084442,Ethiopia
Grenoble,1,2022,loc,45.1875602,5.7357819,France
Pays du Golfe,1,2022,loc,46.47721837024112,-1.1158858729426486,France
mer de Barents,2,2022,loc,74.3478217,37.809937010829415,Barents Sea
Bouc-Bel-Air,1,2022,loc,43.4511819,5.4127848,France
Provence,1,2022,loc,46.8914636,6.7270271,Switzerland
Farge,1,2022,loc,53.200157,8.528893,Germany
Bouc-Bel-Air,1,2022,loc,43.4511819,5.4127848,France
Roland-Garros,1,2022,loc,44.8612862,-0.6267479,France
Grande Assemblée nationale de Turquie,1,2022,loc,39.91183865,32.85104616764786,Turkey
Cumhur,1,2022,loc,48.3811195,10.9156383,Germany
Abdurrahim,1,2022,loc,40.641602,26.256338,Turkey
Berislav,1,2022,loc,46.8357749,33.416743,Ukraine
Kropivnitski,1,2022,loc,48.5105805,32.2656283,Ukraine
université de Columbia,1,2022,loc,40.80775585,-73.96161411567529,United States
RICI,1,2022,loc,40.8408861,-1.3230752,Spain
Tomahawk,1,2022,loc,45.4710329,-89.7314472,United States
Saxe-Anhalt,1,2022,loc,52.0089065,11.7003344,Germany
Harare,5,2022,loc,-17.8567035,31.0601584,Zimbabwe
Kariba,2,2022,loc,-17.223993450000002,27.600645004043955,Zambia
DAPA,1,2022,loc,9.7577166,126.0528849,Philippines
Écosse,3,2022,loc,56.7861112,-4.1140518,United Kingdom
département de la Justice,1,2022,loc,44.5700996,6.1084276,France
district de Columbia,1,2022,loc,38.89384735,-76.98804281910948,United States
al-Megrahi,1,2022,loc,32.75363225,12.723347347216263,Libya
Lockerbie,2,2022,loc,55.1218578,-3.355237,United Kingdom
Setif,2,2022,loc,36.1893494,5.4046876,Algeria
Islande,1,2022,loc,64.9841821,-18.1059013,Iceland
Liechtenstein,2,2022,loc,47.1416307,9.5531527,Liechtenstein
Svatovo,2,2022,loc,49.4176663,38.1456729,Ukraine
Bahr El Gazel,1,2022,loc,14.4682468,16.9416836,Chad
Inhumés,1,2022,loc,49.2788774,-0.2674256,France
Bahr El Ghazel,1,2022,loc,14.4682468,16.9416836,Chad
cédi,3,2022,loc,35.3100537,106.603154,China
Vladivostok,2,2022,loc,43.1150678,131.8855768,Russia
Sanctuaire,1,2022,loc,50.1085281,4.960955023716871,Belgium
Diamniadio,1,2022,loc,14.7202187,-17.1842439,Senegal
Union,2,2022,loc,37.4616454,-89.2504793,United States
région Afrique,1,2022,loc,-31.7629585,29.00148788728904,South Africa
Forum,1,2022,loc,55.6812917,12.552450785229452,Denmark
Tougas,1,2022,loc,45.36957937589195,-73.76069063746363,Canada
Afrique noire,2,2022,loc,14.68356615,-17.46774127140469,Senegal
Haute-Volta,7,2022,loc,12.0753083,-1.6880314,Burkina Faso
Élysées,1,2022,loc,48.8707573,2.3053312,France
Nord-Kivu,2,2022,loc,-0.5645647,28.7061945,Democratic Republic of the Congo
Bambo,1,2022,loc,3.5258967,40.9712235,Kenya
narghilé,1,2022,loc,45.0751342,7.6801718,Italy
Merowe,2,2022,loc,18.4811972,31.8171688,Sudan
Sébastopol,13,2022,loc,44.6054434,33.5220842,Ukraine
Lodz,4,2022,loc,51.7687323,19.4569911,Poland
Brucelles,1,2022,loc,44.0690381,6.3821234,France
Haïti,4,2022,loc,19.1399952,-72.3570972,Haiti
Prague,6,2022,loc,50.0596288,14.446459273258007,Czechia
Rosselkhozbank,2,2022,loc,55.7080022,37.6604973,Russia
Baltique,3,2022,loc,56.0,18.0,Baltic Sea
détroit de Taïwan,3,2022,loc,24.416530332094386,119.60839680352944,Taiwan Strait
New Delhi,2,2022,loc,28.64308585,77.21926705734865,India
Blinken,1,2022,loc,59.7799886,10.1678704,Norway
Genève,8,2022,loc,46.2017559,6.1466014,Switzerland
Bakou,5,2022,loc,40.3755885,49.8328009,Azerbaijan
Almaty,3,2022,loc,43.2363924,76.9457275,Kazakhstan
République de Bouriatie,1,2022,loc,52.7182426,109.492143,Russia
Élysée,7,2022,loc,48.8737284,2.3103932,France
Kirkouk,1,2022,loc,35.4719308,44.3953896,Iraq
Racca,1,2022,loc,-33.5020089769918,-65.78576623935416,Argentina
Romains,1,2022,loc,48.578452,7.7007326,France
Noire,2,2022,loc,46.9138715,-0.5264056,France
UE-Russie,1,2022,loc,56.747269,52.012658,Russia
Normandie,2,2022,loc,49.0677708,0.3138532,France
Balkans,5,2022,loc,41.77850165,23.814677008620954,Bulgaria
République arabe,1,2022,loc,26.2540493,29.2675469,Egypt
Borrells,1,2022,loc,42.0494927,1.520018,Spain
Nicaragua,5,2022,loc,12.6090157,-85.2936911,Nicaragua
Port-au-Prince,1,2022,loc,18.547327,-72.3395928,Haiti
Pays-de-Galles,1,2022,loc,52.2928116,-3.73893,United Kingdom
Bichkek,1,2022,loc,42.8777895,74.6066926,Kyrgyzstan
Yimiougou,1,2022,loc,13.1337737,-1.5391019,Burkina Faso
Centre nord,1,2022,loc,13.23871,-1.0349831514084509,Burkina Faso
Nordgold,1,2022,loc,54.6035866,18.2432685,Poland
Taparko,2,2022,loc,13.4842434,-0.3270522,Burkina Faso
Somita,1,2022,loc,13.207109,-16.302767,The Gambia
Tembela,1,2022,loc,0.5106082000000001,29.45961403094864,Democratic Republic of the Congo
Marines,1,2022,loc,39.6755957,-0.5612995,Spain
Faslane,2,2022,loc,56.0612199,-4.820883829703123,United Kingdom
centrale hydro-électrique,1,2022,loc,49.508141,4.3638005,France
Croix-Rouge russe,1,2022,loc,50.4096017,1.564955,France
Anvers,1,2022,loc,51.2211097,4.3997081,Belgium
Wuhan,1,2022,loc,30.5951051,114.2999353,China
Cambodge,6,2022,loc,12.5433216,104.8144914,Cambodia
Bruges,1,2022,loc,51.2085526,3.226772,Belgium
Marrakech-Safi,1,2022,loc,31.6048574,-8.3654032,Morocco
Khimki,2,2022,loc,55.8917293,37.4396994,Russia
Bataclan,1,2022,loc,48.8630357,2.3706465,France
Los Angeles,2,2022,loc,34.0536909,-118.242766,United States
arcs-en-ciel,1,2022,loc,46.18794110685676,6.192146350501391,Switzerland
Amao,1,2022,loc,12.2202007,3.1586847,Niger
Kirghizstan,2,2022,loc,41.5089324,74.724091,Kyrgyzstan
